source;target;kind;labels
High_Traffic;Decider;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Manual_Throttle;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Manual_Steering;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;GPS;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;RGB_Camera;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;IR_Camera;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Lidar;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Horn;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Navigation_Lightning;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Speed_Log;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;AIS_Transceiver;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;VHF_Radio;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Stern_Drive_Propeller;Use_Case_Mapping;Required_For_Use_Case
High_Traffic;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
High_Traffic;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Low_Traffic;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Low_Traffic;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Low_Traffic;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Inland_Waterways;Stern_Drive_Steering_Controller;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Stern_Drive_Steering_Motor;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Radar;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Perceptor;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Strategic_Path_Planner;Use_Case_Mapping;Unusable_For_Use_Case
Inland_Waterways;Tactical_Path_Planner;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Inland_Waterways;Decider;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Manual_Throttle;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Manual_Steering;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;IMU;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;RGB_Camera;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;IR_Camera;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Lidar;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Navigation_Lightning;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Sonar_System;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Depth_Sensor;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Speed_Log;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;VHF_Radio;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Stern_Drive_Propeller;Use_Case_Mapping;Required_For_Use_Case
Inland_Waterways;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Inland_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Open_Water;880V_Shore_Charger;Use_Case_Mapping;Required_For_Use_Case
Open_Water;880V_Battery;Use_Case_Mapping;Required_For_Use_Case
Open_Water;880V_Bus_Tie;Use_Case_Mapping;Required_For_Use_Case
Open_Water;880V_Battery_Management_System;Use_Case_Mapping;Required_For_Use_Case
Open_Water;230V_Grid_Inverter;Use_Case_Mapping;Required_For_Use_Case
Open_Water;880V_Motor_Inverter;Use_Case_Mapping;Required_For_Use_Case
Open_Water;Radar;Use_Case_Mapping;Required_For_Use_Case
Open_Water;Perceptor;Use_Case_Mapping;Unusable_For_Use_Case
Open_Water;Strategic_Path_Planner;Use_Case_Mapping;Required_For_Use_Case
Open_Water;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Open_Water;24V_DC_Charge_Controller;Use_Case_Mapping;Required_For_Use_Case
Open_Water;24V_Battery;Use_Case_Mapping;Required_For_Use_Case
Open_Water;24V_Bus_Tie;Use_Case_Mapping;Required_For_Use_Case
Open_Water;GPS;Use_Case_Mapping;Required_For_Use_Case
Open_Water;Weather_Station;Use_Case_Mapping;Required_For_Use_Case
Open_Water;AIS_Transceiver;Use_Case_Mapping;Required_For_Use_Case
Open_Water;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Open_Water;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Daytime_Sailing;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Daytime_Sailing;RGB_Camera;Use_Case_Mapping;Required_For_Use_Case
Daytime_Sailing;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Daytime_Sailing;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;Perceptor;Use_Case_Mapping;Required_For_Use_Case
Night_Sailing;Communicator;Use_Case_Mapping;Required_For_Use_Case
Night_Sailing;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;Manual_Throttle;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;Manual_Steering;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;RGB_Camera;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;Horn;Use_Case_Mapping;Required_For_Use_Case
Night_Sailing;Navigation_Lightning;Use_Case_Mapping;Required_For_Use_Case
Night_Sailing;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Night_Sailing;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Shallow_Waterways;Stern_Drive_Steering_Controller;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Stern_Drive_Steering_Motor;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Radar;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Perceptor;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Tactical_Path_Planner;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Shallow_Waterways;Decider;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Manual_Throttle;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Manual_Steering;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;GPS;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;IMU;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Sonar_System;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Depth_Sensor;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Speed_Log;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Stern_Drive_Propeller;Use_Case_Mapping;Required_For_Use_Case
Shallow_Waterways;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Shallow_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Deep_Waterways;Docker;Use_Case_Mapping;Unusable_For_Use_Case
Deep_Waterways;Bow_Thruster;Use_Case_Mapping;Unusable_For_Use_Case
Deep_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Unusable_For_Use_Case
Docking;Stern_Drive_Motor_Controller;Use_Case_Mapping;Required_For_Use_Case
Docking;Stern_Drive_Motor;Use_Case_Mapping;Required_For_Use_Case
Docking;Stern_Drive_Steering_Controller;Use_Case_Mapping;Required_For_Use_Case
Docking;Stern_Drive_Steering_Motor;Use_Case_Mapping;Required_For_Use_Case
Docking;Perceptor;Use_Case_Mapping;Required_For_Use_Case
Docking;Communicator;Use_Case_Mapping;Required_For_Use_Case
Docking;Strategic_Path_Planner;Use_Case_Mapping;Unusable_For_Use_Case
Docking;Tactical_Path_Planner;Use_Case_Mapping;Unusable_For_Use_Case
Docking;Docker;Use_Case_Mapping;Required_For_Use_Case
Docking;Decider;Use_Case_Mapping;Required_For_Use_Case
Docking;Manual_Throttle;Use_Case_Mapping;Required_For_Use_Case
Docking;Manual_Steering;Use_Case_Mapping;Required_For_Use_Case
Docking;IMU;Use_Case_Mapping;Required_For_Use_Case
Docking;RGB_Camera;Use_Case_Mapping;Required_For_Use_Case
Docking;IR_Camera;Use_Case_Mapping;Required_For_Use_Case
Docking;Lidar;Use_Case_Mapping;Required_For_Use_Case
Docking;Horn;Use_Case_Mapping;Required_For_Use_Case
Docking;Navigation_Lightning;Use_Case_Mapping;Required_For_Use_Case
Docking;Speed_Log;Use_Case_Mapping;Required_For_Use_Case
Docking;VHF_Radio;Use_Case_Mapping;Required_For_Use_Case
Docking;Stern_Drive_Propeller;Use_Case_Mapping;Required_For_Use_Case
Docking;Bow_Thruster;Use_Case_Mapping;Required_For_Use_Case
Docking;Bow_Thruster_Controller;Use_Case_Mapping;Required_For_Use_Case
