source;target;kind;labels
Low_Traffic;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Inland_Waterways;Stern_Drive_Steering_Controller;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Stern_Drive_Steering_Motor;Use_Case_Mapping;High_reliability_required
Inland_Waterways;GPS;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Marine_Radar;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Perception_Algorithm;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Strategic_Path_Planner;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Speed_Control_Algorithm;Use_Case_Mapping;Low_reliability_required
Inland_Waterways;Tactical_Path_Planner;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Inland_Waterways;Decision_Making_Algorithm;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Manual_Throttle;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Manual_Steering;Use_Case_Mapping;High_reliability_required
Inland_Waterways;IMU;Use_Case_Mapping;High_reliability_required
Inland_Waterways;RGB_Camera;Use_Case_Mapping;High_reliability_required
Inland_Waterways;IR_Camera;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Lidar;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Horn;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Navigation_Lightning;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Sonar_System;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Depth_Sensor;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Speed_Log;Use_Case_Mapping;High_reliability_required
Inland_Waterways;VHF_Radio;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Stern_Drive_Propeller;Use_Case_Mapping;High_reliability_required
Inland_Waterways;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Inland_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Open_Water;Marine_Radar;Use_Case_Mapping;High_reliability_required
Open_Water;Strategic_Path_Planner;Use_Case_Mapping;High_reliability_required
Open_Water;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Open_Water;GPS;Use_Case_Mapping;High_reliability_required
Open_Water;IMU;Use_Case_Mapping;High_reliability_required
Open_Water;Weather_Station;Use_Case_Mapping;High_reliability_required
Open_Water;AIS_Transceiver;Use_Case_Mapping;High_reliability_required
Open_Water;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Open_Water;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Daytime_Sailing;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Daytime_Sailing;RGB_Camera;Use_Case_Mapping;High_reliability_required
Daytime_Sailing;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Daytime_Sailing;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Night_Sailing;Perception_Algorithm;Use_Case_Mapping;High_reliability_required
Night_Sailing;Decision_Making_Algorithm;Use_Case_Mapping;High_reliability_required
Night_Sailing;Strategic_Path_Planner;Use_Case_Mapping;High_reliability_required
Night_Sailing;Tactical_Path_Planner;Use_Case_Mapping;High_reliability_required
Night_Sailing;Speed_Control_Algorithm;Use_Case_Mapping;High_reliability_required
Night_Sailing;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Night_Sailing;Manual_Throttle;Use_Case_Mapping;Low_reliability_required
Night_Sailing;Manual_Steering;Use_Case_Mapping;Low_reliability_required
Night_Sailing;AIS_Transceiver;Use_Case_Mapping;High_reliability_required
Night_Sailing;GPS;Use_Case_Mapping;High_reliability_required
Night_Sailing;RGB_Camera;Use_Case_Mapping;Low_reliability_required
Night_Sailing;IR_Camera;Use_Case_Mapping;High_reliability_required
Night_Sailing;Lidar;Use_Case_Mapping;High_reliability_required
Night_Sailing;Horn;Use_Case_Mapping;High_reliability_required
Night_Sailing;Navigation_Lightning;Use_Case_Mapping;High_reliability_required
Night_Sailing;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Night_Sailing;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Shallow_Waterways;Stern_Drive_Steering_Controller;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Stern_Drive_Steering_Motor;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Marine_Radar;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Perception_Algorithm;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Tactical_Path_Planner;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Shallow_Waterways;Decision_Making_Algorithm;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Manual_Throttle;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Manual_Steering;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;IMU;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Weather_Station;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Sonar_System;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Depth_Sensor;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Speed_Log;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Stern_Drive_Propeller;Use_Case_Mapping;High_reliability_required
Shallow_Waterways;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Shallow_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Deep_Waterways;Strategic_Path_Planner;Use_Case_Mapping;High_reliability_required
Deep_Waterways;GPS;Use_Case_Mapping;High_reliability_required
Deep_Waterways;Docking_Algorithm;Use_Case_Mapping;Low_reliability_required
Deep_Waterways;Bow_Thruster;Use_Case_Mapping;Low_reliability_required
Deep_Waterways;Bow_Thruster_Controller;Use_Case_Mapping;Low_reliability_required
Docking;Stern_Drive_Motor_Controller;Use_Case_Mapping;High_reliability_required
Docking;Stern_Drive_Motor;Use_Case_Mapping;High_reliability_required
Docking;Stern_Drive_Steering_Controller;Use_Case_Mapping;High_reliability_required
Docking;Stern_Drive_Steering_Motor;Use_Case_Mapping;High_reliability_required
Docking;Perception_Algorithm;Use_Case_Mapping;High_reliability_required
Docking;Speed_Control_Algorithm;Use_Case_Mapping;High_reliability_required
Docking;Strategic_Path_Planner;Use_Case_Mapping;Low_reliability_required
Docking;Tactical_Path_Planner;Use_Case_Mapping;Low_reliability_required
Docking;Docking_Algorithm;Use_Case_Mapping;High_reliability_required
Docking;Decision_Making_Algorithm;Use_Case_Mapping;High_reliability_required
Docking;Manual_Throttle;Use_Case_Mapping;High_reliability_required
Docking;Manual_Steering;Use_Case_Mapping;High_reliability_required
Docking;IMU;Use_Case_Mapping;High_reliability_required
Docking;RGB_Camera;Use_Case_Mapping;High_reliability_required
Docking;IR_Camera;Use_Case_Mapping;High_reliability_required
Docking;Lidar;Use_Case_Mapping;High_reliability_required
Docking;Horn;Use_Case_Mapping;High_reliability_required
Docking;Navigation_Lightning;Use_Case_Mapping;High_reliability_required
Docking;Speed_Log;Use_Case_Mapping;High_reliability_required
Docking;VHF_Radio;Use_Case_Mapping;High_reliability_required
Docking;Stern_Drive_Propeller;Use_Case_Mapping;High_reliability_required
Docking;Bow_Thruster;Use_Case_Mapping;High_reliability_required
Docking;Bow_Thruster_Controller;Use_Case_Mapping;High_reliability_required
Docking;AIS_Transceiver;Use_Case_Mapping;High_reliability_required
Docking;Sonar_System;Use_Case_Mapping;High_reliability_required
Docking;Depth_Sensor;Use_Case_Mapping;High_reliability_required
Deep_Waterways;Speed_Log;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;24V_Consumers;Use_Case_Mapping;High_reliability_required
Open_Water;230V_Consumers;Use_Case_Mapping;High_reliability_required
Open_Water;24V_DC_Converter;Use_Case_Mapping;High_reliability_required
Open_Water;880V_Battery_Management_System;Use_Case_Mapping;High_reliability_required
Open_Water;880V_Battery;Use_Case_Mapping;High_reliability_required
Undocking;24V_Battery;Use_Case_Mapping;Medium_reliability_required
High_Traffic;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Open_Water;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Docking;24V_Battery;Use_Case_Mapping;Medium_reliability_required
Docking;Ethernet_Gateway;Use_Case_Mapping;Medium_reliability_required
Undocking;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Open_Water;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Docking;Vessel_Hull;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Perception_Algorithm;Use_Case_Mapping;Medium_reliability_required
Open_Water;Perception_Algorithm;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Perception_Algorithm;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Perception_Algorithm;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Speed_Control_Algorithm;Use_Case_Mapping;Medium_reliability_required
Open_Water;Speed_Control_Algorithm;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Speed_Control_Algorithm;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Speed_Control_Algorithm;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Speed_Control_Algorithm;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Strategic_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Strategic_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Strategic_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Tactical_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Open_Water;Tactical_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Tactical_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Tactical_Path_Planner;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Decision_Making_Algorithm;Use_Case_Mapping;Medium_reliability_required
Open_Water;Decision_Making_Algorithm;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Decision_Making_Algorithm;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Decision_Making_Algorithm;Use_Case_Mapping;Medium_reliability_required
Undocking;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
High_Traffic;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Open_Water;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Docking;880V_Shore_Charger;Use_Case_Mapping;Medium_reliability_required
Undocking;880V_Battery;Use_Case_Mapping;Medium_reliability_required
High_Traffic;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Docking;880V_Battery;Use_Case_Mapping;Medium_reliability_required
Undocking;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
High_Traffic;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Open_Water;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Docking;880V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Undocking;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
High_Traffic;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Docking;880V_Battery_Management_System;Use_Case_Mapping;Medium_reliability_required
Undocking;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
High_Traffic;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Open_Water;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Docking;230V_Grid_Inverter;Use_Case_Mapping;Medium_reliability_required
Undocking;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
High_Traffic;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Docking;230V_Consumers;Use_Case_Mapping;Medium_reliability_required
Undocking;UPS;Use_Case_Mapping;Medium_reliability_required
High_Traffic;UPS;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;UPS;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;UPS;Use_Case_Mapping;Medium_reliability_required
Open_Water;UPS;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;UPS;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;UPS;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;UPS;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;UPS;Use_Case_Mapping;Medium_reliability_required
Docking;UPS;Use_Case_Mapping;Medium_reliability_required
Undocking;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
High_Traffic;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Docking;24V_DC_Converter;Use_Case_Mapping;Medium_reliability_required
Undocking;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
High_Traffic;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Open_Water;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Docking;24V_DC_Charge_Controller;Use_Case_Mapping;Medium_reliability_required
Undocking;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
High_Traffic;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Open_Water;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Docking;24V_Bus_Tie;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Manual_Steering;Use_Case_Mapping;Medium_reliability_required
Open_Water;Manual_Steering;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Manual_Steering;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Manual_Steering;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Stern_Drive_Steering_Controller;Use_Case_Mapping;Medium_reliability_required
Open_Water;Stern_Drive_Steering_Controller;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Stern_Drive_Steering_Controller;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Stern_Drive_Steering_Controller;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Stern_Drive_Steering_Controller;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Stern_Drive_Steering_Motor;Use_Case_Mapping;Medium_reliability_required
Open_Water;Stern_Drive_Steering_Motor;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Stern_Drive_Steering_Motor;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Stern_Drive_Steering_Motor;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Stern_Drive_Steering_Motor;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Stern_Drive_Propeller;Use_Case_Mapping;Medium_reliability_required
Open_Water;Stern_Drive_Propeller;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Stern_Drive_Propeller;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Stern_Drive_Propeller;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Stern_Drive_Propeller;Use_Case_Mapping;Medium_reliability_required
Undocking;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
High_Traffic;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Open_Water;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Docking;880V_Motor_Inverter;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Manual_Throttle;Use_Case_Mapping;Medium_reliability_required
Open_Water;Manual_Throttle;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Manual_Throttle;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Manual_Throttle;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Open_Water;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Stern_Drive_Motor_Controller;Use_Case_Mapping;Medium_reliability_required
High_Traffic;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Open_Water;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Stern_Drive_Motor;Use_Case_Mapping;Medium_reliability_required
Undocking;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
High_Traffic;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Open_Water;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Docking;VHF_Channel;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;AIS_Transceiver;Use_Case_Mapping;Medium_reliability_required
Inland_Waterways;AIS_Transceiver;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;AIS_Transceiver;Use_Case_Mapping;Medium_reliability_required
Shallow_Waterways;AIS_Transceiver;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;AIS_Transceiver;Use_Case_Mapping;Medium_reliability_required
Undocking;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Night_Sailing;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Deep_Waterways;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Docking;Marine_Radar;Use_Case_Mapping;Medium_reliability_required
Undocking;GPS;Use_Case_Mapping;Medium_reliability_required
Low_Traffic;GPS;Use_Case_Mapping;Medium_reliability_required
Daytime_Sailing;GPS;Use_Case_Mapping;Medium_reliability_required
